
0,25,49,71,90,106,117,125,127,125,117,106,90,71,49,25,0,-104,-80,-58,-39,-23,-12,-4,-1,-4,-12,-23,-39,-58,-80,-104
0,64,127,64,1,-65,-2,-65,1,64,127,64,1,-65,1,64,1,-97,1,32,1,-113,1,16,1,-128,-128,-128,-128,64,64,64
0,64,127,64,1,16,32,45,55,68,78,89,99,108,115,120,124,127,124,120,115,108,89,78,68,55,45,32,16,3,2,1
0,-113,-97,-81,-65,-49,-33,-17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127,112,96,80,64,48,32,16
