#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
fCB,1.8664172335600955,2,112,0,,6,,3392,3392,1,c,1,1,5,15,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-1,0,1
aVC,1.8664625850340184,2,112,1,,11,,3392,3392,1,c,1,1,-1,16,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,1,0,1
aVC,1.8820634920634969,2,113,1,,10,,3392,3392,1,c,1,1,-1,17,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,0,0,2
aVC,1.898707482993202,2,114,1,,9,,3392,3392,1,c,1,1,-1,18,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,0,0,3
aVC,1.9154195011337916,2,115,1,,8,,3392,3392,1,c,1,1,-1,19,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,4
aVC,1.932063492063497,2,116,1,,7,,3392,3392,1,c,1,1,-1,20,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,5
aVC,1.948752834467125,2,117,1,,6,,3392,3392,1,c,1,1,0,21,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,0,1,1
fCB,1.9660997732426353,2,118,0,,6,,1696,1696,2,c,1,1,5,21,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-1,0,1
aVC,1.9661451247165582,2,118,1,,11,,1696,1696,2,c,1,1,-1,22,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,1,0,1
aVC,1.9822902494331114,2,119,1,,10,,1696,1696,2,c,1,1,-1,23,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,0,0,2
aVC,1.9988435374149707,2,120,1,,9,,1696,1696,2,c,1,1,-1,24,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,3
aVC,2.01555555555556,2,121,1,,8,,1696,1696,2,c,1,1,-1,25,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,4
aVC,2.032199546485266,2,122,1,,7,,1696,1696,2,c,1,1,-1,26,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,5
aVC,2.0488888888888943,2,123,1,,6,,1696,1696,2,c,1,1,0,27,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,0,-1,1
fCB,2.0662585034013663,2,124,0,,6,,3392,3392,1,c,1,1,5,27,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-1,0,1
aVC,2.0663038548752892,2,124,1,,11,,3392,3392,1,c,1,1,-1,28,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,1,0,1
aVC,2.0822448979591903,2,125,1,,10,,3392,3392,1,c,1,1,-1,29,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,0,0,2
aVC,2.098934240362819,2,126,1,,9,,3392,3392,1,c,1,1,-1,30,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,0,0,3
aVC,2.1156235827664474,2,127,1,,8,,3392,3392,1,c,1,1,-1,31,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,4
aVC,2.132426303854883,2,128,1,,7,,3392,3392,1,c,1,1,-1,32,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,5
aVC,2.1491156462585117,2,129,1,,6,,3392,3392,1,c,1,1,0,33,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,0,1,1
fCB,2.166213151927446,2,130,0,,6,,1696,1696,2,c,1,1,5,33,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-1,0,1
aVC,2.166258503401369,2,130,1,,11,,1696,1696,2,c,1,1,-1,34,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,1,0,1
aVC,2.182426303854885,2,131,1,,10,,1696,1696,2,c,1,1,-1,35,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,0,0,2
aVC,2.1990702947845904,2,132,1,,9,,1696,1696,2,c,1,1,-1,36,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,3
aVC,2.215759637188219,2,133,1,,8,,1696,1696,2,c,1,1,-1,37,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,4
aVC,2.232426303854886,2,134,1,,7,,1696,1696,2,c,1,1,-1,38,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,5
aVC,2.2491156462585145,2,135,2,,6,,1696,1696,2,c,1,1,0,39,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,1,-1,1
fCB,2.267369614512483,2,137,0,,6,,3392,3392,1,c,1,1,5,39,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-2,0,1
aVC,2.267414965986406,2,137,0,,11,,3392,3392,1,c,1,1,-1,40,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,0,0,1
aVC,2.2825396825396944,2,137,1,,10,,3392,3392,1,c,1,1,-1,41,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,1,0,1
aVC,2.299387755102053,2,138,1,,9,,3392,3392,1,c,1,1,-1,42,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,0,0,2
aVC,2.316145124716566,2,139,1,,8,,3392,3392,1,c,1,1,-1,43,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,3
aVC,2.332698412698426,2,140,1,,7,,3392,3392,1,c,1,1,-1,44,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,4
aVC,2.3493877551020543,2,141,1,,6,,3392,3392,1,c,1,1,0,45,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,0,1,1
fCB,2.366553287981873,2,142,0,,6,,1696,1696,2,c,1,1,5,45,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-1,0,1
aVC,2.366598639455796,2,142,1,,11,,1696,1696,2,c,1,1,-1,46,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,1,0,1
aVC,2.3827437641723503,2,143,1,,10,,1696,1696,2,c,1,1,-1,47,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,0,0,2
aVC,2.399433106575979,2,144,1,,9,,1696,1696,2,c,1,1,-1,48,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,3
aVC,2.4161224489796074,2,145,1,,8,,1696,1696,2,c,1,1,-1,49,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,4
aVC,2.4327891156462744,2,146,1,,7,,1696,1696,2,c,1,1,-1,50,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,5
aVC,2.4495011337868644,2,147,2,,6,,1696,1696,2,c,1,1,0,51,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,1,-1,1
fCB,2.467142857142874,2,149,0,,6,,3392,3392,1,c,1,1,5,51,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-2,0,1
aVC,2.467188208616797,2,149,0,,11,,3392,3392,1,c,1,1,-1,52,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,0,0,1
aVC,2.482879818594122,2,149,1,,10,,3392,3392,1,c,1,1,-1,53,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,1,0,1
aVC,2.4994784580499045,2,150,1,,9,,3392,3392,1,c,1,1,-1,54,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,0,0,2
aVC,2.5161904761904945,2,151,1,,8,,3392,3392,1,c,1,1,-1,55,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,3
aVC,2.5328344671202,2,152,1,,7,,3392,3392,1,c,1,1,-1,56,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,4
aVC,2.5495238095238286,2,153,2,,6,,3392,3392,1,c,1,1,0,57,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,1,1,1
fCB,2.5667346938775704,2,155,0,,6,,1696,1696,2,c,1,1,5,57,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-2,0,1
aVC,2.5667800453514933,2,155,0,,11,,1696,1696,2,c,1,1,-1,58,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,0,0,1
aVC,2.5829251700680476,2,155,1,,10,,1696,1696,2,c,1,1,-1,59,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,1,0,1
aVC,2.599614512471676,2,156,1,,9,,1696,1696,2,c,1,1,-1,60,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,2
aVC,2.616326530612266,2,157,1,,8,,1696,1696,2,c,1,1,-1,61,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,3
aVC,2.6330158730158946,2,158,1,,7,,1696,1696,2,c,1,1,-1,62,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,4
aVC,2.649705215419523,2,159,2,,6,,1696,1696,2,c,1,1,0,63,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,1,-1,1
fCB,2.667029478458072,2,161,0,,6,,3392,3392,1,c,1,1,5,63,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-2,0,1
aVC,2.667074829931995,2,161,0,,11,,3392,3392,1,c,1,1,-1,64,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,0,0,1
aVC,2.683015873015896,2,161,1,,10,,3392,3392,1,c,1,1,-1,65,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,1,0,1
aVC,2.6997052154195247,2,162,1,,9,,3392,3392,1,c,1,1,-1,66,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,0,0,2
aVC,2.7164172335601147,2,163,1,,8,,3392,3392,1,c,1,1,-1,67,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,3
aVC,2.7330612244898203,2,164,1,,7,,3392,3392,1,c,1,1,-1,68,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,4
aVC,2.7497505668934488,2,165,2,,6,,3392,3392,1,c,1,1,0,69,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,1,1,1
fCB,2.7669614512471905,2,167,0,,6,,1696,1696,2,c,1,1,5,69,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-2,0,1
aVC,2.7670068027211134,2,167,0,,11,,1696,1696,2,c,1,1,-1,70,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,0,0,1
aVC,2.7831519274376677,2,167,1,,10,,1696,1696,2,c,1,1,-1,71,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,1,0,1
aVC,2.799931972789142,2,168,1,,9,,1696,1696,2,c,1,1,-1,72,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,2
aVC,2.8166213151927706,2,169,1,,8,,1696,1696,2,c,1,1,-1,73,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,3
aVC,2.8332199546485533,2,170,1,,7,,1696,1696,2,c,1,1,-1,74,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,4
aVC,2.8498866213152203,2,171,2,,6,,1696,1696,2,c,1,1,0,75,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,1,-1,1
fCB,2.868140589569189,2,173,0,,6,,3392,3392,1,c,1,1,5,75,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-2,0,1
aVC,2.868185941043112,2,173,0,,11,,3392,3392,1,c,1,1,-1,76,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,0,0,1
aVC,2.8833106575964003,2,173,2,,10,,3392,3392,1,c,1,1,-1,77,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,2,0,1
aVC,2.9000000000000288,2,175,1,,9,,3392,3392,1,c,1,1,-1,78,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,-1,0,1
aVC,2.9167573696145417,2,176,1,,8,,3392,3392,1,c,1,1,-1,79,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,2
aVC,2.9334240362812087,2,177,1,,7,,3392,3392,1,c,1,1,-1,80,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,3
aVC,2.9501133786848373,2,178,1,,6,,3392,3392,1,c,1,1,0,81,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,0,1,1
fCB,2.967414965986425,2,179,0,,6,,1696,1696,2,c,1,1,5,81,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-1,0,1
aVC,2.9674603174603478,2,179,1,,11,,1696,1696,2,c,1,1,-1,82,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,1,0,1
aVC,2.983605442176902,2,180,1,,10,,1696,1696,2,c,1,1,-1,83,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,0,0,2
aVC,3.0002040816326847,2,181,1,,9,,1696,1696,2,c,1,1,-1,84,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,3
aVC,3.016893424036313,2,182,1,,8,,1696,1696,2,c,1,1,-1,85,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,4
aVC,3.0335600907029803,2,183,1,,7,,1696,1696,2,c,1,1,-1,86,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,5
aVC,3.0502721088435703,2,184,1,,6,,1696,1696,2,c,1,1,0,87,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,0,-1,1
fCB,3.067823129251734,2,185,0,,6,,3392,3392,1,c,1,1,5,87,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-1,0,1
aVC,3.067868480725657,2,185,1,,11,,3392,3392,1,c,1,1,-1,88,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,1,0,1
aVC,3.083560090702982,2,186,1,,10,,3392,3392,1,c,1,1,-1,89,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,0,0,2
aVC,3.1002494331066104,2,187,1,,9,,3392,3392,1,c,1,1,-1,90,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,0,0,3
aVC,3.1169614512472004,2,188,1,,8,,3392,3392,1,c,1,1,-1,91,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,4
aVC,3.133696145124752,2,189,1,,7,,3392,3392,1,c,1,1,-1,92,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,5
aVC,3.1503854875283803,2,190,1,,6,,3392,3392,1,c,1,1,0,93,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,0,1,1
fCB,3.167505668934276,2,191,0,,6,,1696,1696,2,c,1,1,5,93,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-1,0,1
aVC,3.167551020408199,2,191,1,,11,,1696,1696,2,c,1,1,-1,94,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,1,0,1
aVC,3.1836961451247534,2,192,1,,10,,1696,1696,2,c,1,1,-1,95,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,0,0,2
aVC,3.200385487528382,2,193,1,,9,,1696,1696,2,c,1,1,-1,96,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,3
aVC,3.217097505668972,2,194,1,,8,,1696,1696,2,c,1,1,-1,97,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,4
aVC,3.2336961451247546,2,195,1,,7,,1696,1696,2,c,1,1,-1,98,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,5
aVC,3.250385487528383,2,196,1,,6,,1696,1696,2,c,1,1,0,99,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,0,-1,1
fCB,3.267800453514778,2,197,0,,6,,3392,3392,1,c,1,1,5,99,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-1,0,1
aVC,3.267845804988701,2,197,1,,11,,3392,3392,1,c,1,1,-1,100,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,1,0,1
aVC,3.283786848072602,2,198,1,,10,,3392,3392,1,c,1,1,-1,101,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,0,0,2
aVC,3.3005668934240764,2,199,1,,9,,3392,3392,1,c,1,1,-1,102,0,,,,,,,,64,13,0,184,9,11,0,0,0,0,0,0,3
aVC,3.3172789115646664,2,200,1,,8,,3392,3392,1,c,1,1,-1,103,0,,,,,,,,64,13,0,184,8,11,0,0,0,0,0,0,4
aVC,3.333832199546526,2,201,1,,7,,3392,3392,1,c,1,1,-1,104,0,,,,,,,,64,13,0,184,7,11,0,0,0,0,0,0,5
aVC,3.3505215419501546,2,202,1,,6,,3392,3392,1,c,1,1,0,105,1,,,,,,,,64,13,0,184,6,11,0,0,0,0,0,1,1
fCB,3.3677324263038964,2,203,0,,6,,1696,1696,2,c,1,1,5,105,0,,,,,,,,160,6,0,184,6,11,0,0,0,0,-1,0,1
aVC,3.3677777777778193,2,203,1,,11,,1696,1696,2,c,1,1,-1,106,0,,,,,,,,160,6,0,184,11,11,0,0,0,0,1,0,1
aVC,3.3839229024943736,2,204,1,,10,,1696,1696,2,c,1,1,-1,107,0,,,,,,,,160,6,0,184,10,11,0,0,0,0,0,0,2
aVC,3.400612244898002,2,205,1,,9,,1696,1696,2,c,1,1,-1,108,0,,,,,,,,160,6,0,184,9,11,0,0,0,0,0,0,3
aVC,3.4173015873016306,2,206,1,,8,,1696,1696,2,c,1,1,-1,109,0,,,,,,,,160,6,0,184,8,11,0,0,0,0,0,0,4
aVC,3.433990929705259,2,207,1,,7,,1696,1696,2,c,1,1,-1,110,0,,,,,,,,160,6,0,184,7,11,0,0,0,0,0,0,5
aVC,3.4506802721088876,2,208,1,,6,,1696,1696,2,c,1,1,0,111,-1,,,,,,,,160,6,0,184,6,11,0,0,0,0,0,-1,1
fCB,3.4693650793651236,2,209,0,,6,,3392,3392,1,c,1,1,5,111,0,,,,,,,,64,13,0,184,6,11,0,0,0,0,-1,0,1
aVC,3.469387755102085,2,209,1,,11,,3392,3392,1,c,1,1,-1,112,0,,,,,,,,64,13,0,184,11,11,0,0,0,0,1,0,1
aVC,3.484829931972834,2,210,0,,10,,3392,3392,1,c,1,1,0,113,0,,,,,,,,64,13,0,184,10,11,0,0,0,0,-1,0,1
wNC,3.4848979591837184,2,210,1,,10,,3392,3392,1,c,1,1,-1,113,0,,,,,,,,64,13,31,184,10,11,0,0,0,0,1,0,1
aVC,3.501088435374195,2,211,1,,9,,3392,3392,1,c,1,1,-1,114,0,,,,,,,,64,13,31,176,9,11,0,0,0,0,0,0,2
aVC,3.517845804988708,2,212,1,,8,,3392,3392,1,c,1,1,-1,115,0,,,,,,,,64,13,31,176,8,11,0,0,0,0,0,0,3
aVC,3.5344897959184136,2,213,1,,7,,3392,3392,1,c,1,1,-1,116,0,,,,,,,,64,13,31,176,7,11,0,0,0,0,0,0,4
aVC,3.5512471655329265,2,214,1,,6,,3392,3392,1,c,1,1,0,117,1,,,,,,,,64,13,31,176,6,11,0,0,0,0,0,1,1
fCB,3.568390022675784,2,215,0,,6,,1696,1696,2,c,1,1,5,117,0,,,,,,,,160,6,31,176,6,11,0,0,0,0,-1,0,1
aVC,3.568435374149707,2,215,1,,11,,1696,1696,2,c,1,1,-1,118,0,,,,,,,,160,6,31,176,11,11,0,0,0,0,1,0,1
aVC,3.584580498866261,2,216,1,,10,,1696,1696,2,c,1,1,-1,119,0,,,,,,,,160,6,31,176,10,11,0,0,0,0,0,0,2
aVC,3.6014512471655813,2,217,1,,9,,1696,1696,2,c,1,1,-1,120,0,,,,,,,,160,6,31,176,9,11,0,0,0,0,0,0,3
aVC,3.61814058956921,2,218,0,,8,,1696,1696,2,c,1,1,0,121,0,,,,,,,,160,6,31,176,8,11,0,0,0,0,-1,0,1
wNC,3.618208616780094,2,218,1,,8,,1696,1696,2,c,1,1,-1,121,0,,,,,,,,160,6,29,176,8,11,0,0,0,0,1,0,1
aVC,3.6346938775510695,2,219,0,,7,,1696,1696,2,c,1,1,0,122,0,,,,,,,,160,6,29,177,7,11,0,0,0,0,-1,0,1
wNC,3.634761904761954,2,219,1,,7,,1696,1696,2,c,1,1,-1,122,0,,,,,,,,160,6,26,177,7,11,0,0,0,0,1,0,1
aVC,3.651383219954698,2,220,0,,6,,1696,1696,2,c,1,1,0,123,0,,,,,,,,160,6,26,177,6,11,0,0,0,0,-1,0,1
wNC,3.651473922902544,2,220,1,,6,,1696,1696,2,c,1,1,0,123,-1,,,,,,,,160,6,23,177,6,11,0,0,0,0,1,-1,1
fCB,3.6689795918367847,2,221,0,,6,,3392,3392,1,c,1,1,5,123,0,,,,,,,,64,13,23,177,6,11,0,0,0,0,-1,0,1
aVC,3.6690249433107076,2,221,0,,11,,3392,3392,1,c,1,1,0,124,0,,,,,,,,64,13,23,177,11,11,0,0,0,0,0,0,1
wNC,3.669092970521592,2,221,1,,11,,3392,3392,1,c,1,1,-1,124,0,,,,,,,,64,13,19,177,11,11,0,0,0,0,1,0,1
aVC,3.684739229024994,2,222,0,,10,,3392,3392,1,c,1,1,0,125,0,,,,,,,,64,13,19,177,10,11,0,0,0,0,-1,0,1
wNC,3.6848072562358785,2,222,1,,10,,3392,3392,1,c,1,1,-1,125,0,,,,,,,,64,13,16,177,10,11,0,0,0,0,1,0,1
aVC,3.701360544217738,2,223,0,,9,,3392,3392,1,c,1,1,0,126,0,,,,,,,,64,13,16,177,9,11,0,0,0,0,-1,0,1
wNC,3.7014285714286226,2,223,1,,9,,3392,3392,1,c,1,1,-1,126,0,,,,,,,,64,13,12,177,9,11,0,0,0,0,1,0,1
aVC,3.718072562358328,2,224,0,,8,,3392,3392,1,c,1,1,0,127,0,,,,,,,,64,13,12,177,8,11,0,0,0,0,-1,0,1
wNC,3.7181405895692126,2,224,1,,8,,3392,3392,1,c,1,1,-1,127,0,,,,,,,,64,13,9,177,8,11,0,0,0,0,1,0,1
aVC,3.7351247165533397,2,225,0,,7,,3392,3392,1,c,1,1,0,128,0,,,,,,,,64,13,9,177,7,11,0,0,0,0,-1,0,1
wNC,3.735192743764224,2,225,1,,7,,3392,3392,1,c,1,1,-1,128,0,,,,,,,,64,13,6,177,7,11,0,0,0,0,1,0,1
aVC,3.7514285714286233,2,226,0,,6,,3392,3392,1,c,1,1,0,129,0,,,,,,,,64,13,6,177,6,11,0,0,0,0,-1,0,1
wNC,3.7514965986395077,2,226,1,,6,,3392,3392,1,c,1,1,0,129,1,,,,,,,,64,13,3,177,6,11,0,0,0,0,1,1,1
fCB,3.768639455782365,2,227,0,,6,,1696,1696,2,c,1,1,5,129,0,,,,,,,,160,6,3,177,6,11,0,0,0,0,-1,0,1
aVC,3.768684807256288,2,227,0,,11,,1696,1696,2,c,1,1,0,130,0,,,,,,,,160,6,3,177,11,11,0,0,0,0,0,0,1
wNC,3.7687528344671724,2,227,1,,11,,1696,1696,2,c,1,1,-1,130,0,,,,,,,,160,6,1,177,11,11,0,0,0,0,1,0,1
aVC,3.784943310657649,2,228,0,,10,,1696,1696,2,c,1,1,0,131,0,,,,,,,,160,6,1,177,10,11,0,0,0,0,-1,0,1
wNC,3.7850113378685335,2,228,1,,10,,1696,1696,2,c,1,1,-1,131,0,,,,,,,,160,6,4,177,10,11,0,0,0,0,1,0,1
aVC,3.801156462585087,2,229,1,,9,,1696,1696,2,c,1,1,-1,132,0,,,,,,,,160,6,4,177,9,11,0,0,0,0,0,0,2
aVC,3.8179138321996,2,230,1,,8,,1696,1696,2,c,1,1,-1,133,0,,,,,,,,160,6,4,177,8,11,0,0,0,0,0,0,3
aVC,3.8344671201814595,2,231,1,,7,,1696,1696,2,c,1,1,-1,134,0,,,,,,,,160,6,4,177,7,11,0,0,0,0,0,0,4
aVC,3.851156462585088,2,232,1,,6,,1696,1696,2,c,1,1,0,135,-1,,,,,,,,160,6,4,177,6,11,0,0,0,0,0,-1,1
fCB,3.8687301587302128,2,233,0,,6,,3392,3392,1,c,1,1,5,135,0,,,,,,,,64,13,4,177,6,11,0,0,0,0,-1,0,1
aVC,3.8687755102041357,2,233,1,,11,,3392,3392,1,c,1,1,-1,136,0,,,,,,,,64,13,4,177,11,11,0,0,0,0,1,0,1
aVC,3.8845578231293065,2,234,1,,10,,3392,3392,1,c,1,1,-1,137,0,,,,,,,,64,13,4,177,10,11,0,0,0,0,0,0,2
aVC,3.901609977324318,2,235,0,,9,,3392,3392,1,c,1,1,0,138,0,,,,,,,,64,13,4,177,9,11,0,0,0,0,-1,0,1
wNC,3.9016780045352024,2,235,1,,9,,3392,3392,1,c,1,1,-1,138,0,,,,,,,,64,13,7,177,9,11,0,0,0,0,1,0,1
aVC,3.9179591836735246,2,236,1,,8,,3392,3392,1,c,1,1,-1,139,0,,,,,,,,64,13,7,177,8,11,0,0,0,0,0,0,2
aVC,3.93460317460323,2,237,1,,7,,3392,3392,1,c,1,1,-1,140,0,,,,,,,,64,13,7,177,7,11,0,0,0,0,0,0,3
aVC,3.9513378684807816,2,238,1,,6,,3392,3392,1,c,1,1,0,141,1,,,,,,,,64,13,7,177,6,11,0,0,0,0,0,1,1
fCB,3.968480725623639,2,239,0,,6,,1696,1696,2,c,1,1,5,141,0,,,,,,,,160,6,7,177,6,11,0,0,0,0,-1,0,1
aVC,3.968526077097562,2,239,1,,11,,1696,1696,2,c,1,1,-1,142,0,,,,,,,,160,6,7,177,11,11,0,0,0,0,1,0,1
aVC,3.9846712018141157,2,240,1,,10,,1696,1696,2,c,1,1,-1,143,0,,,,,,,,160,6,7,177,10,11,0,0,0,0,0,0,2
aVC,4.001746031746088,2,241,1,,9,,1696,1696,2,c,1,1,-1,144,0,,,,,,,,160,6,7,177,9,11,0,0,0,0,0,0,3
aVC,4.018435374149716,2,242,0,,8,,1696,1696,2,c,1,1,0,145,0,,,,,,,,160,6,7,177,8,11,0,0,0,0,-1,0,1
wNC,4.0185034013606,2,242,1,,8,,1696,1696,2,c,1,1,-1,145,0,,,,,,,,160,6,11,177,8,11,0,0,0,0,1,0,1
aVC,4.034739229024998,2,243,1,,7,,1696,1696,2,c,1,1,-1,146,0,,,,,,,,160,6,11,177,7,11,0,0,0,0,0,0,2
aVC,4.051451247165588,2,244,1,,6,,1696,1696,2,c,1,1,0,147,-1,,,,,,,,160,6,11,177,6,11,0,0,0,0,0,-1,1
fCB,4.069750566893478,2,245,0,,6,,3392,3392,1,c,1,1,5,147,0,,,,,,,,64,13,11,177,6,11,0,0,0,0,-1,0,1
aVC,4.069795918367401,2,245,1,,11,,3392,3392,1,c,1,1,-1,148,0,,,,,,,,64,13,11,177,11,11,0,0,0,0,1,0,1
aVC,4.084920634920688,2,246,1,,10,,3392,3392,1,c,1,1,-1,149,0,,,,,,,,64,13,11,177,10,11,0,0,0,0,0,0,2
aVC,4.101541950113431,2,247,1,,9,,3392,3392,1,c,1,1,-1,150,0,,,,,,,,64,13,11,177,9,11,0,0,0,0,0,0,3
aVC,4.118299319727942,2,248,1,,8,,3392,3392,1,c,1,1,-1,151,0,,,,,,,,64,13,11,177,8,11,0,0,0,0,0,0,4
aVC,4.135487528344721,2,249,0,,7,,3392,3392,1,c,1,1,0,152,0,,,,,,,,64,13,11,177,7,11,0,0,0,0,-1,0,1
wNC,4.135555555555605,2,249,1,,7,,3392,3392,1,c,1,1,-1,152,0,,,,,,,,64,13,14,177,7,11,0,0,0,0,1,0,1
aVC,4.151655328798235,2,250,1,,6,,3392,3392,1,c,1,1,0,153,1,,,,,,,,64,13,14,177,6,11,0,0,0,0,0,1,1
fCB,4.168866213151975,2,251,0,,6,,1696,1696,2,c,1,1,5,153,0,,,,,,,,160,6,14,177,6,11,0,0,0,0,-1,0,1
aVC,4.168911564625898,2,251,1,,11,,1696,1696,2,c,1,1,-1,154,0,,,,,,,,160,6,14,177,11,11,0,0,0,0,1,0,1
aVC,4.18505668934245,2,252,1,,10,,1696,1696,2,c,1,1,-1,155,0,,,,,,,,160,6,14,177,10,11,0,0,0,0,0,0,2
aVC,4.201746031746077,2,253,1,,9,,1696,1696,2,c,1,1,-1,156,0,,,,,,,,160,6,14,177,9,11,0,0,0,0,0,0,3
