type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,f1Ctrl,f2Ctrl,vCtrl,enCtrl
vCtrl,9.64909297052136,1,579,1,{},2,{},1264,1264,2,f,1,1,-1,10,0,{},{},{},{},31,64,0,240,4,2,30
vCtrl,9.66596371882068,1,580,1,{},1,{},1264,1264,2,f,1,1,-1,11,0,{},{},{},{},31,64,0,240,4,1,30
vCtrl,9.682176870748117,1,581,4,{},0,{},1264,1264,2,f,1,1,10,12,0,{},{},{},{},31,64,0,240,4,0,30
vCtrl,9.734126984126801,1,585,0,{},10,{},1264,1264,2,f,1,1,-1,13,0,{},{},{},{},31,64,0,240,4,10,30
vCtrl,9.74893424036263,1,585,1,{},9,{},1264,1264,2,f,1,1,-1,14,0,{},{},{},{},31,64,0,240,4,9,30
vCtrl,9.765555555555373,1,586,1,{},8,{},1264,1264,2,f,1,1,-1,15,0,{},{},{},{},31,64,0,240,4,8,30
vCtrl,9.782244897959002,1,587,1,{},7,{},1264,1264,2,f,1,1,-1,16,0,{},{},{},{},31,64,0,240,4,7,30
vCtrl,9.798888888888708,1,588,1,{},6,{},1264,1264,2,f,1,1,-1,17,0,{},{},{},{},31,64,0,240,4,6,30
vCtrl,9.815578231292337,1,589,1,{},5,{},1264,1264,2,f,1,1,-1,18,0,{},{},{},{},31,64,0,240,4,5,30
vCtrl,9.832267573695965,1,590,1,{},4,{},1264,1264,2,f,1,1,-1,19,0,{},{},{},{},31,64,0,240,4,4,30
vCtrl,9.848934240362631,1,591,2,{},3,{},1264,1264,2,f,1,1,0,20,1,{},{},{},{},31,64,0,240,4,3,30
f2Ctrl,9.867346938775324,1,593,0,24,3,3,632,1264,2,f,1,1,7,20,1,{},{},{},{},31,64,0,120,2,3,30
vCtrl,9.867687074829744,1,593,0,{},10,{},632,632,3,f,1,1,-1,2,0,{},{},{},{},31,64,0,120,2,10,30
vCtrl,9.883038548752648,1,593,1,{},9,{},632,632,3,f,1,1,-1,3,0,{},{},{},{},31,64,0,120,2,9,30
vCtrl,9.899387755101854,1,594,1,{},8,{},632,632,3,f,1,1,-1,4,0,{},{},{},{},31,64,0,120,2,8,30
vCtrl,9.91607709750548,1,595,1,{},7,{},632,632,3,f,1,1,-1,5,0,{},{},{},{},31,64,0,120,2,7,30
vCtrl,9.932811791383033,1,596,1,{},6,{},632,632,3,f,1,1,-1,6,0,{},{},{},{},31,64,0,120,2,6,30
vCtrl,9.949206349206163,1,597,1,{},5,{},632,632,3,f,1,1,-1,7,0,{},{},{},{},31,64,0,120,2,5,30
vCtrl,9.965895691609791,1,598,1,{},4,{},632,632,3,f,1,1,-1,8,0,{},{},{},{},31,64,0,120,2,4,30
vCtrl,9.982562358276457,1,599,2,{},3,{},632,632,3,f,1,1,0,9,-1,{},{},{},{},31,64,0,120,2,3,30
f2Ctrl,10.000521541949926,1,601,0,8,3,3,1264,632,3,f,1,1,7,9,-1,{},{},{},{},31,64,0,240,4,3,30
vCtrl,10.000861678004346,1,601,0,{},10,{},1264,1264,2,f,1,1,-1,2,0,{},{},{},{},31,64,0,240,4,10,30
vCtrl,10.015510204081444,1,601,1,{},9,{},1264,1264,2,f,1,1,-1,3,0,{},{},{},{},31,64,0,240,4,9,30
vCtrl,10.032131519274188,1,602,1,{},8,{},1264,1264,2,f,1,1,-1,4,0,{},{},{},{},31,64,0,240,4,8,30
vCtrl,10.048820861677816,1,603,1,{},7,{},1264,1264,2,f,1,1,-1,5,0,{},{},{},{},31,64,0,240,4,7,30
vCtrl,10.065804988661943,1,604,1,{},6,{},1264,1264,2,f,1,1,-1,6,0,{},{},{},{},31,64,0,240,4,6,30
vCtrl,10.082199546485073,1,605,1,{},5,{},1264,1264,2,f,1,1,-1,7,0,{},{},{},{},31,64,0,240,4,5,30
vCtrl,10.098888888888702,1,606,1,{},4,{},1264,1264,2,f,1,1,-1,8,0,{},{},{},{},31,64,0,240,4,4,30
vCtrl,10.115555555555368,1,607,2,{},3,{},1264,1264,2,f,1,1,7,9,0,{},{},{},{},31,64,0,240,4,3,30
vCtrl,10.134172335600713,1,609,0,{},10,{},1264,1264,2,f,1,1,-1,10,0,{},{},{},{},31,64,0,240,4,10,30
vCtrl,10.149319727890962,1,609,1,{},9,{},1264,1264,2,f,1,1,-1,11,0,{},{},{},{},31,64,0,240,4,9,30
vCtrl,10.165986394557628,1,610,1,{},8,{},1264,1264,2,f,1,1,-1,12,0,{},{},{},{},31,64,0,240,4,8,30
vCtrl,10.182675736961254,1,611,1,{},7,{},1264,1264,2,f,1,1,-1,13,0,{},{},{},{},31,64,0,240,4,7,30
vCtrl,10.199365079364881,1,612,1,{},6,{},1264,1264,2,f,1,1,-1,14,0,{},{},{},{},31,64,0,240,4,6,30
vCtrl,10.215714285714089,1,613,1,{},5,{},1264,1264,2,f,1,1,-1,15,0,{},{},{},{},31,64,0,240,4,5,30
vCtrl,10.232403628117716,1,614,1,{},4,{},1264,1264,2,f,1,1,-1,16,0,{},{},{},{},31,64,0,240,4,4,30
vCtrl,10.249070294784383,1,615,2,{},3,{},1264,1264,2,f,1,1,7,17,0,{},{},{},{},31,64,0,240,4,3,30
vCtrl,10.267392290249234,1,617,0,{},10,{},1264,1264,2,f,1,1,-1,18,0,{},{},{},{},31,64,0,240,4,10,30
vCtrl,10.282630385487328,1,617,1,{},9,{},1264,1264,2,f,1,1,-1,19,0,{},{},{},{},31,64,0,240,4,9,30
vCtrl,10.299297052153994,1,618,1,{},8,{},1264,1264,2,f,1,1,-1,20,0,{},{},{},{},31,64,0,240,4,8,30
vCtrl,10.315986394557623,1,619,1,{},7,{},1264,1264,2,f,1,1,-1,21,0,{},{},{},{},31,64,0,240,4,7,30
vCtrl,10.332675736961251,1,620,1,{},6,{},1264,1264,2,f,1,1,-1,22,0,{},{},{},{},31,64,0,240,4,6,30
vCtrl,10.349024943310459,1,621,1,{},5,{},1264,1264,2,f,1,1,-1,23,0,{},{},{},{},31,64,0,240,4,5,30
vCtrl,10.365714285714088,1,622,1,{},4,{},1264,1264,2,f,1,1,-1,24,0,{},{},{},{},31,64,0,240,4,4,30
vCtrl,10.382380952380753,1,623,2,{},3,{},1264,1264,2,f,1,1,0,25,1,{},{},{},{},31,64,0,240,4,3,30
f2Ctrl,10.400702947845604,1,625,0,24,3,3,632,1264,2,f,1,1,7,25,1,{},{},{},{},31,64,0,120,2,3,30
vCtrl,10.401043083900024,1,625,0,{},10,{},632,632,3,f,1,1,-1,2,0,{},{},{},{},31,64,0,120,2,10,30
vCtrl,10.416485260770774,1,625,1,{},9,{},632,632,3,f,1,1,-1,3,0,{},{},{},{},31,64,0,120,2,9,30
vCtrl,10.432789115646056,1,626,1,{},8,{},632,632,3,f,1,1,-1,4,0,{},{},{},{},31,64,0,120,2,8,30
vCtrl,10.449478458049681,1,627,1,{},7,{},632,632,3,f,1,1,-1,5,0,{},{},{},{},31,64,0,120,2,7,30
vCtrl,10.466167800453308,1,628,1,{},6,{},632,632,3,f,1,1,-1,6,0,{},{},{},{},31,64,0,120,2,6,30
vCtrl,10.48260770975036,1,629,1,{},5,{},632,632,3,f,1,1,-1,7,0,{},{},{},{},31,64,0,120,2,5,30
vCtrl,10.49931972789095,1,630,1,{},4,{},632,632,3,f,1,1,-1,8,0,{},{},{},{},31,64,0,120,2,4,30
vCtrl,10.515986394557615,1,631,2,{},3,{},632,632,3,f,1,1,0,9,-1,{},{},{},{},31,64,0,120,2,3,30
f2Ctrl,10.533968253968043,1,633,0,8,3,3,1264,632,3,f,1,1,7,9,-1,{},{},{},{},31,64,0,240,4,3,30
vCtrl,10.534331065759424,1,633,0,{},10,{},1264,1264,2,f,1,1,-1,2,0,{},{},{},{},31,64,0,240,4,10,30
vCtrl,10.54956916099752,1,633,1,{},9,{},1264,1264,2,f,1,1,-1,3,0,{},{},{},{},31,64,0,240,4,9,30
vCtrl,10.565736961451034,1,634,1,{},8,{},1264,1264,2,f,1,1,-1,4,0,{},{},{},{},31,64,0,240,4,8,30
vCtrl,10.582426303854662,1,635,1,{},7,{},1264,1264,2,f,1,1,-1,5,0,{},{},{},{},31,64,0,240,4,7,30
vCtrl,10.599365079364867,1,636,1,{},6,{},1264,1264,2,f,1,1,-1,6,0,{},{},{},{},31,64,0,240,4,6,30
vCtrl,10.616122448979379,1,637,1,{},5,{},1264,1264,2,f,1,1,-1,7,0,{},{},{},{},31,64,0,240,4,5,30
vCtrl,10.632494331065548,1,638,1,{},4,{},1264,1264,2,f,1,1,-1,8,0,{},{},{},{},31,64,0,240,4,4,30
vCtrl,10.649160997732215,1,639,2,{},3,{},1264,1264,2,f,1,1,0,9,0,{},{},{},{},31,64,0,240,4,3,30
f1Ctrl,10.667800453514523,1,641,0,8,3,3,1184,1264,2,f,1,1,7,9,0,{},{},{},{},31,64,0,160,4,3,30
vCtrl,10.668185941042868,1,641,0,{},10,{},1184,1184,2,f+,1,1,-1,2,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,10.682653061224272,1,641,1,{},9,{},1184,1184,2,f+,1,1,-1,3,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,10.699319727890938,1,642,1,{},8,{},1184,1184,2,f+,1,1,-1,4,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,10.715918367346719,1,643,1,{},7,{},1184,1184,2,f+,1,1,-1,5,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,10.732698412698193,1,644,1,{},6,{},1184,1184,2,f+,1,1,-1,6,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,10.748956916099553,1,645,1,{},5,{},1184,1184,2,f+,1,1,-1,7,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,10.765736961451028,1,646,1,{},4,{},1184,1184,2,f+,1,1,-1,8,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,10.78233560090681,1,647,2,{},3,{},1184,1184,2,f+,1,1,-1,9,0,{},{},{},{},31,64,0,160,4,3,30
vCtrl,10.800385487528125,1,649,0,{},2,{},1184,1184,2,f+,1,1,-1,10,0,{},{},{},{},31,64,0,160,4,2,30
vCtrl,10.815646258503183,1,649,1,{},1,{},1184,1184,2,f+,1,1,-1,11,0,{},{},{},{},31,64,0,160,4,1,30
vCtrl,10.832244897958963,1,650,3,{},0,{},1184,1184,2,f+,1,1,0,12,0,{},{},{},{},31,64,0,160,4,0,30
enBit,10.867142857142634,1,653,4,12,0,3,1184,1184,2,f+,0,1,0,12,1,{},{},{},{},31,64,0,160,4,0,28
f2Ctrl,10.93399092970499,1,657,0,4,0,0,592,1184,2,f+,0,1,10,12,1,{},{},{},{},31,64,0,80,2,0,28
vCtrl,10.934353741496372,1,657,0,{},10,{},592,592,3,f+,0,0,0,2,0,{},{},{},{},31,64,0,80,2,10,28
enBit,10.934580498865985,1,657,0,0,10,0,592,592,3,f+,1,0,-1,2,0,{},{},{},{},31,64,0,80,2,10,30
vCtrl,10.949591836734465,1,657,1,{},9,{},592,592,3,f+,1,0,-1,3,0,{},{},{},{},31,64,0,80,2,9,30
vCtrl,10.965986394557595,1,658,1,{},8,{},592,592,3,f+,1,0,-1,4,0,{},{},{},{},31,64,0,80,2,8,30
vCtrl,10.982562358276414,1,659,1,{},7,{},592,592,3,f+,1,0,-1,5,0,{},{},{},{},31,64,0,80,2,7,30
vCtrl,10.99965986394535,1,660,1,{},6,{},592,592,3,f+,1,0,-1,6,0,{},{},{},{},31,64,0,80,2,6,30
vCtrl,11.015941043083673,1,661,1,{},5,{},592,592,3,f+,1,0,-1,7,0,{},{},{},{},31,64,0,80,2,5,30
vCtrl,11.032721088435146,1,662,1,{},4,{},592,592,3,f+,1,0,-1,8,0,{},{},{},{},31,64,0,80,2,4,30
vCtrl,11.049274376417005,1,663,2,{},3,{},592,592,3,f+,1,0,-1,9,0,{},{},{},{},31,64,0,80,2,3,30
vCtrl,11.06702947845782,1,665,0,{},2,{},592,592,3,f+,1,0,-1,10,0,{},{},{},{},31,64,0,80,2,2,30
vCtrl,11.082244897958955,1,665,1,{},1,{},592,592,3,f+,1,0,-1,11,0,{},{},{},{},31,64,0,80,2,1,30
vCtrl,11.098934240362581,1,666,2,{},0,{},592,592,3,f+,1,0,0,12,0,{},{},{},{},31,64,0,80,2,0,30
enBit,11.13285714285691,1,668,5,11,0,10,592,592,3,f+,0,0,0,12,-1,{},{},{},{},31,64,0,80,2,0,28
f2Ctrl,11.200816326530372,1,673,0,5,0,0,1184,592,3,f+,0,0,10,12,-1,{},{},{},{},31,64,0,160,4,0,28
vCtrl,11.201179138321754,1,673,0,{},10,{},1184,1184,2,f+,0,0,0,2,0,{},{},{},{},31,64,0,160,4,10,28
enBit,11.201405895691368,1,673,0,0,10,0,1184,1184,2,f+,1,0,-1,2,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,11.216099773242387,1,673,1,{},9,{},1184,1184,2,f+,1,0,-1,3,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,11.232834467119936,1,674,1,{},8,{},1184,1184,2,f+,1,0,-1,4,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,11.249410430838754,1,675,1,{},7,{},1184,1184,2,f+,1,0,-1,5,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,11.266190476190229,1,676,1,{},6,{},1184,1184,2,f+,1,0,-1,6,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,11.28244897959159,1,677,1,{},5,{},1184,1184,2,f+,1,0,-1,7,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,11.299206349206102,1,678,1,{},4,{},1184,1184,2,f+,1,0,-1,8,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,11.315782312924922,1,679,2,{},3,{},1184,1184,2,f+,1,0,7,9,0,{},{},{},{},31,64,0,160,4,3,30
vCtrl,11.334172335600657,1,681,0,{},10,{},1184,1184,2,f+,1,0,-1,10,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,11.34922902494306,1,681,1,{},9,{},1184,1184,2,f+,1,0,-1,11,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,11.36596371882061,1,682,1,{},8,{},1184,1184,2,f+,1,0,-1,12,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,11.38253968253943,1,683,1,{},7,{},1184,1184,2,f+,1,0,-1,13,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,11.399342403627866,1,684,1,{},6,{},1184,1184,2,f+,1,0,-1,14,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,11.415578231292264,1,685,1,{},5,{},1184,1184,2,f+,1,0,-1,15,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,11.432358276643738,1,686,1,{},4,{},1184,1184,2,f+,1,0,-1,16,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,11.448934240362558,1,687,2,{},3,{},1184,1184,2,f+,1,0,0,17,1,{},{},{},{},31,64,0,160,4,3,30
f2Ctrl,11.46746031746006,1,689,0,16,3,10,592,1184,2,f+,1,0,7,17,1,{},{},{},{},31,64,0,80,2,3,30
vCtrl,11.46780045351448,1,689,0,{},10,{},592,592,3,f+,1,1,-1,2,0,{},{},{},{},31,64,0,80,2,10,30
vCtrl,11.483083900226497,1,689,1,{},9,{},592,592,3,f+,1,1,-1,3,0,{},{},{},{},31,64,0,80,2,9,30
vCtrl,11.499478458049625,1,690,1,{},8,{},592,592,3,f+,1,1,-1,4,0,{},{},{},{},31,64,0,80,2,8,30
vCtrl,11.516054421768443,1,691,1,{},7,{},592,592,3,f+,1,1,-1,5,0,{},{},{},{},31,64,0,80,2,7,30
vCtrl,11.533129251700416,1,692,1,{},6,{},592,592,3,f+,1,1,-1,6,0,{},{},{},{},31,64,0,80,2,6,30
vCtrl,11.549410430838737,1,693,1,{},5,{},592,592,3,f+,1,1,-1,7,0,{},{},{},{},31,64,0,80,2,5,30
vCtrl,11.566190476190211,1,694,1,{},4,{},592,592,3,f+,1,1,-1,8,0,{},{},{},{},31,64,0,80,2,4,30
vCtrl,11.582766439909031,1,695,2,{},3,{},592,592,3,f+,1,1,0,9,-1,{},{},{},{},31,64,0,80,2,3,30
f2Ctrl,11.60106575963692,1,697,0,8,3,3,1184,592,3,f+,1,1,7,9,-1,{},{},{},{},31,64,0,160,4,3,30
vCtrl,11.601428571428302,1,697,0,{},10,{},1184,1184,2,f+,1,1,-1,2,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,11.615759637187939,1,697,1,{},9,{},1184,1184,2,f+,1,1,-1,3,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,11.632471655328526,1,698,1,{},8,{},1184,1184,2,f+,1,1,-1,4,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,11.649115646258231,1,699,1,{},7,{},1184,1184,2,f+,1,1,-1,5,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,11.666122448979321,1,700,1,{},6,{},1184,1184,2,f+,1,1,-1,6,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,11.682494331065488,1,701,1,{},5,{},1184,1184,2,f+,1,1,-1,7,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,11.699183673469117,1,702,1,{},4,{},1184,1184,2,f+,1,1,-1,8,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,11.715804988661858,1,703,4,{},3,{},1184,1184,2,f+,1,1,-1,9,0,{},{},{},{},31,64,0,160,4,3,30
vCtrl,11.782789115645983,1,707,1,{},2,{},1184,1184,2,f+,1,1,-1,10,0,{},{},{},{},31,64,0,160,4,2,30
vCtrl,11.799659863945303,1,708,1,{},1,{},1184,1184,2,f+,1,1,-1,11,0,{},{},{},{},31,64,0,160,4,1,30
vCtrl,11.815873015872741,1,709,4,{},0,{},1184,1184,2,f+,1,1,10,12,0,{},{},{},{},31,64,0,160,4,0,30
vCtrl,11.867823129251427,1,713,0,{},10,{},1184,1184,2,f+,1,1,-1,13,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,11.882630385487255,1,713,1,{},9,{},1184,1184,2,f+,1,1,-1,14,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,11.899251700679999,1,714,1,{},8,{},1184,1184,2,f+,1,1,-1,15,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,11.915941043083627,1,715,1,{},7,{},1184,1184,2,f+,1,1,-1,16,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,11.932585034013334,1,716,1,{},6,{},1184,1184,2,f+,1,1,-1,17,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,11.949297052153925,1,717,1,{},5,{},1184,1184,2,f+,1,1,-1,18,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,11.965963718820591,1,718,1,{},4,{},1184,1184,2,f+,1,1,-1,19,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,11.982653061224218,1,719,2,{},3,{},1184,1184,2,f+,1,1,0,20,1,{},{},{},{},31,64,0,160,4,3,30
f2Ctrl,12.000793650793373,1,721,0,24,3,3,592,1184,2,f+,1,1,7,20,1,{},{},{},{},31,64,0,80,2,3,30
vCtrl,12.001156462584754,1,721,0,{},10,{},592,592,3,f+,1,1,-1,2,0,{},{},{},{},31,64,0,80,2,10,30
vCtrl,12.016485260770693,1,721,1,{},9,{},592,592,3,f+,1,1,-1,3,0,{},{},{},{},31,64,0,80,2,9,30
vCtrl,12.032834467119901,1,722,1,{},8,{},592,592,3,f+,1,1,-1,4,0,{},{},{},{},31,64,0,80,2,8,30
vCtrl,12.04954648526049,1,723,1,{},7,{},592,592,3,f+,1,1,-1,5,0,{},{},{},{},31,64,0,80,2,7,30
vCtrl,12.066530612244616,1,724,1,{},6,{},592,592,3,f+,1,1,-1,6,0,{},{},{},{},31,64,0,80,2,6,30
vCtrl,12.082925170067746,1,725,1,{},5,{},592,592,3,f+,1,1,-1,7,0,{},{},{},{},31,64,0,80,2,5,30
vCtrl,12.099614512471373,1,726,1,{},4,{},592,592,3,f+,1,1,-1,8,0,{},{},{},{},31,64,0,80,2,4,30
vCtrl,12.116281179138038,1,727,2,{},3,{},592,592,3,f+,1,1,0,9,-1,{},{},{},{},31,64,0,80,2,3,30
f2Ctrl,12.134217687074544,1,729,0,8,3,3,1184,592,3,f+,1,1,7,9,-1,{},{},{},{},31,64,0,160,4,3,30
vCtrl,12.134580498865926,1,729,0,{},10,{},1184,1184,2,f+,1,1,-1,2,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,12.149229024943024,1,729,1,{},9,{},1184,1184,2,f+,1,1,-1,3,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,12.165827664398805,1,730,1,{},8,{},1184,1184,2,f+,1,1,-1,4,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,12.182517006802433,1,731,1,{},7,{},1184,1184,2,f+,1,1,-1,5,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,12.199501133786558,1,732,1,{},6,{},1184,1184,2,f+,1,1,-1,6,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,12.215895691609688,1,733,1,{},5,{},1184,1184,2,f+,1,1,-1,7,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,12.232585034013317,1,734,1,{},4,{},1184,1184,2,f+,1,1,-1,8,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,12.249251700679983,1,735,2,{},3,{},1184,1184,2,f+,1,1,7,9,0,{},{},{},{},31,64,0,160,4,3,30
vCtrl,12.26786848072533,1,737,0,{},10,{},1184,1184,2,f+,1,1,-1,10,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,12.283015873015579,1,737,1,{},9,{},1184,1184,2,f+,1,1,-1,11,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,12.299682539682244,1,738,1,{},8,{},1184,1184,2,f+,1,1,-1,12,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,12.316371882085873,1,739,1,{},7,{},1184,1184,2,f+,1,1,-1,13,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,12.333061224489501,1,740,1,{},6,{},1184,1184,2,f+,1,1,-1,14,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,12.34941043083871,1,741,1,{},5,{},1184,1184,2,f+,1,1,-1,15,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,12.366099773242338,1,742,1,{},4,{},1184,1184,2,f+,1,1,-1,16,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,12.382766439909005,1,743,2,{},3,{},1184,1184,2,f+,1,1,7,17,0,{},{},{},{},31,64,0,160,4,3,30
vCtrl,12.400929705215125,1,745,0,{},10,{},1184,1184,2,f+,1,1,-1,18,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,12.416167800453218,1,745,1,{},9,{},1184,1184,2,f+,1,1,-1,19,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,12.432811791382921,1,746,1,{},8,{},1184,1184,2,f+,1,1,-1,20,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,12.449523809523509,1,747,1,{},7,{},1184,1184,2,f+,1,1,-1,21,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,12.466213151927136,1,748,1,{},6,{},1184,1184,2,f+,1,1,-1,22,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,12.482562358276342,1,749,1,{},5,{},1184,1184,2,f+,1,1,-1,23,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,12.499251700679968,1,750,1,{},4,{},1184,1184,2,f+,1,1,-1,24,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,12.515918367346634,1,751,2,{},3,{},1184,1184,2,f+,1,1,0,25,1,{},{},{},{},31,64,0,160,4,3,30
f2Ctrl,12.53421768707452,1,753,0,24,3,3,592,1184,2,f+,1,1,7,25,1,{},{},{},{},31,64,0,80,2,3,30
vCtrl,12.534580498865902,1,753,0,{},10,{},592,592,3,f+,1,1,-1,2,0,{},{},{},{},31,64,0,80,2,10,30
vCtrl,12.549999999999688,1,753,1,{},9,{},592,592,3,f+,1,1,-1,3,0,{},{},{},{},31,64,0,80,2,9,30
vCtrl,12.566326530611933,1,754,1,{},8,{},592,592,3,f+,1,1,-1,4,0,{},{},{},{},31,64,0,80,2,8,30
vCtrl,12.583015873015562,1,755,1,{},7,{},592,592,3,f+,1,1,-1,5,0,{},{},{},{},31,64,0,80,2,7,30
vCtrl,12.599954648525765,1,756,1,{},6,{},592,592,3,f+,1,1,-1,6,0,{},{},{},{},31,64,0,80,2,6,30
vCtrl,12.616394557822817,1,757,1,{},5,{},592,592,3,f+,1,1,-1,7,0,{},{},{},{},31,64,0,80,2,5,30
vCtrl,12.633083900226445,1,758,1,{},4,{},592,592,3,f+,1,1,-1,8,0,{},{},{},{},31,64,0,80,2,4,30
vCtrl,12.649750566893113,1,759,2,{},3,{},592,592,3,f+,1,1,0,9,-1,{},{},{},{},31,64,0,80,2,3,30
f2Ctrl,12.667755102040504,1,761,0,8,3,3,1184,592,3,f+,1,1,7,9,-1,{},{},{},{},31,64,0,160,4,3,30
vCtrl,12.668095238094924,1,761,0,{},10,{},1184,1184,2,f+,1,1,-1,2,0,{},{},{},{},31,64,0,160,4,10,30
vCtrl,12.68333333333302,1,761,1,{},9,{},1184,1184,2,f+,1,1,-1,3,0,{},{},{},{},31,64,0,160,4,9,30
vCtrl,12.699501133786535,1,762,1,{},8,{},1184,1184,2,f+,1,1,-1,4,0,{},{},{},{},31,64,0,160,4,8,30
vCtrl,12.716190476190164,1,763,1,{},7,{},1184,1184,2,f+,1,1,-1,5,0,{},{},{},{},31,64,0,160,4,7,30
vCtrl,12.733129251700369,1,764,1,{},6,{},1184,1184,2,f+,1,1,-1,6,0,{},{},{},{},31,64,0,160,4,6,30
vCtrl,12.749886621314882,1,765,1,{},5,{},1184,1184,2,f+,1,1,-1,7,0,{},{},{},{},31,64,0,160,4,5,30
vCtrl,12.766258503401051,1,766,1,{},4,{},1184,1184,2,f+,1,1,-1,8,0,{},{},{},{},31,64,0,160,4,4,30
vCtrl,12.782925170067717,1,767,2,{},3,{},1184,1184,2,f+,1,1,0,9,0,{},{},{},{},31,64,0,160,4,3,30
f1Ctrl,12.801541950113064,1,769,0,8,3,3,1120,1184,2,f+,1,1,7,9,0,{},{},{},{},31,64,0,96,4,3,30
vCtrl,12.801768707482678,1,769,0,{},10,{},1120,1120,2,g,1,1,-1,2,0,{},{},{},{},31,64,0,96,4,10,30
vCtrl,12.816258503401043,1,769,1,{},9,{},1120,1120,2,g,1,1,-1,3,0,{},{},{},{},31,64,0,96,4,9,30
vCtrl,12.832902494330746,1,770,1,{},8,{},1120,1120,2,g,1,1,-1,4,0,{},{},{},{},31,64,0,96,4,8,30
vCtrl,12.849523809523488,1,771,1,{},7,{},1120,1120,2,g,1,1,-1,5,0,{},{},{},{},31,64,0,96,4,7,30
vCtrl,12.866303854874962,1,772,1,{},6,{},1120,1120,2,g,1,1,-1,6,0,{},{},{},{},31,64,0,96,4,6,30
vCtrl,12.88253968253936,1,773,1,{},5,{},1120,1120,2,g,1,1,-1,7,0,{},{},{},{},31,64,0,96,4,5,30
vCtrl,12.899319727890834,1,774,1,{},4,{},1120,1120,2,g,1,1,-1,8,0,{},{},{},{},31,64,0,96,4,4,30
vCtrl,12.915941043083578,1,775,2,{},3,{},1120,1120,2,g,1,1,-1,9,0,{},{},{},{},31,64,0,96,4,3,30
vCtrl,12.934058956915777,1,777,0,{},2,{},1120,1120,2,g,1,1,-1,10,0,{},{},{},{},31,64,0,96,4,2,30
vCtrl,12.949229024942987,1,777,1,{},1,{},1120,1120,2,g,1,1,-1,11,0,{},{},{},{},31,64,0,96,4,1,30
vCtrl,12.96582766439877,1,778,3,{},0,{},1120,1120,2,g,1,1,0,12,0,{},{},{},{},31,64,0,96,4,0,30
