#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2
aVC,5.465918367346951,2,328,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,5.466145124716566,1,328,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,5.480884353741508,2,329,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,12,0,3,9,0,0
mode,5.480884353741508,1,329,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,5.497369614512482,2,330,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,0,3,9,0,0
aVC,5.5140589569161085,2,331,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
aVC,5.54739229024944,2,333,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,5.564081632653067,2,334,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,5.580793650793655,2,335,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,5.5991609977324295,1,336,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,9,0,3,9,0,0
fCB,5.599206349206352,1,336,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,0,3,9,0,0
aVC,5.599251700680275,1,336,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,5.599297052154198,2,336,,,,,,,,,1,,,,,,,,,,,,160,5,0,187,7,0,3,9,0,0
fCB,5.599342403628121,2,336,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,0,3,9,0,0
aVC,5.599387755102044,2,336,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,0,3,9,0,0
ePL,5.59947845804989,0,336,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,5.59947845804989,1,336,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,5.59947845804989,2,336,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,3,9,0,0
evM,5.599523809523813,0,336,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,5.599523809523813,1,336,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,5.599523809523813,2,336,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,9,0,0
evS,5.599569160997736,0,336,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,5.599569160997736,1,336,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,5.599569160997736,2,336,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,10,0,0
mode,5.599705215419505,1,336,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,5.614421768707486,1,337,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,5.614557823129255,2,337,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,5.614625850340139,0,337,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,5.614625850340139,1,337,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,5.614625850340139,2,337,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,5.614784580498869,1,337,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,5.6308163265306135,1,338,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,5.630952380952382,2,338,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,5.647528344671202,1,339,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,5.647641723356009,2,339,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,5.664172335600906,1,340,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,5.680861678004534,1,341,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,5.680997732426302,2,341,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,9,66,0,10,0,0
aVC,5.69755102040816,1,342,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,5.697687074829929,2,342,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,8,66,0,10,0,0
aVC,5.714263038548749,1,343,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,5.714376417233556,2,343,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
aVC,5.732471655328792,1,344,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
fCA,5.732517006802715,2,344,,,,,,,,,1,,,,,,,,,,,,64,2,8,171,7,66,0,10,0,0
fCB,5.732539682539676,2,344,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,7,66,0,10,0,0
aVC,5.732585034013599,2,344,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,13,66,0,10,0,0
wNC,5.732675736961445,0,344,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,5.732675736961445,1,344,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,5.732675736961445,2,344,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
aVC,5.7474829931972735,2,345,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,12,66,0,10,0,0
mode,5.7474829931972735,1,345,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,5.763945578231286,2,346,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,66,0,10,0,0
aVC,5.780634920634912,2,347,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,66,0,10,0,0
aVC,5.813968253968244,2,349,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,66,0,10,0,0
aVC,5.830680272108833,2,350,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,66,0,10,0,0
aVC,5.847369614512461,2,351,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,66,0,10,0,0
fCA,5.864988662131507,1,352,,,,,,,,,0,,,,,,,,,,,,208,1,0,187,9,66,0,10,0,0
fCB,5.86503401360543,1,352,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,66,0,10,0,0
aVC,5.865079365079353,1,352,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,66,0,10,0,0
aVC,5.865215419501122,2,352,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,66,0,10,0,0
ePL,5.865306122448968,0,352,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,0,10,0,0
ePL,5.865306122448968,1,352,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,0,10,0,0
ePL,5.865306122448968,2,352,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,0,10,0,0
evM,5.865351473922891,0,352,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,10,0,0
evM,5.865351473922891,1,352,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,10,0,0
evM,5.865351473922891,2,352,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,10,0,0
evS,5.865396825396814,0,352,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,5.865396825396814,1,352,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,5.865396825396814,2,352,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,5.865532879818582,1,352,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,5.880907029478446,1,353,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,5.880929705215407,1,353,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,5.881088435374137,2,353,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,5.89755102040815,1,354,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,5.897687074829919,2,354,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,5.9142403628117775,1,355,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,5.914376417233546,2,355,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,5.930907029478444,1,356,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,5.947392290249419,2,357,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,5.964081632653047,2,358,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,5.980770975056674,2,359,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,5.999251700680256,1,360,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,18,0,3,9,0,0
fCB,5.999274376417217,1,360,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,5.999274376417217,2,360,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
evS,5.999274376417217,0,360,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,5.999274376417217,1,360,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,5.999274376417217,2,360,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,13,0,3,9,0,0
mode,5.999410430838986,1,360,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,6.014058956916083,1,361,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,6.014081632653044,1,361,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,6.0142403628117735,2,361,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,6.0307936507936315,1,362,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,6.0309297052154,2,362,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,6.047482993197258,1,363,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,6.047619047619027,2,363,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,6.064172335600885,1,364,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,6.080634920634898,2,365,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,6.097324263038525,2,366,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,6.1140136054421514,2,367,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
fCA,6.131723356009044,1,368,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,6.131746031746005,1,368,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,6.1318594104308115,2,368,,,,,,,,,1,,,,,,,,,,,,160,5,0,187,7,0,3,9,0,0
fCB,6.1318820861677725,2,368,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,0,3,9,0,0
aVC,6.1319274376416955,2,368,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,0,3,9,0,0
ePL,6.132018140589541,0,368,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,6.132018140589541,1,368,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,6.132018140589541,2,368,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,3,9,0,0
evM,6.132063492063464,0,368,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,6.132063492063464,1,368,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,6.132063492063464,2,368,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,9,0,0
evS,6.132108843537387,0,368,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,6.132108843537387,1,368,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,6.132108843537387,2,368,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,13,66,0,10,0,0
mode,6.132244897959156,1,368,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,6.147551020408136,1,369,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,6.1476643990929425,2,369,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,6.147755102040788,0,369,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,6.147755102040788,1,369,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,6.147755102040788,2,369,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,6.147913832199518,1,369,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,6.163945578231264,1,370,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,6.1640816326530325,2,370,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,6.180634920634891,1,371,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,6.18077097505666,2,371,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,6.197278911564597,1,372,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,6.2139909297051865,1,373,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,6.214104308389993,2,373,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,9,66,0,10,0,0
aVC,6.230680272108814,1,374,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,6.230793650793621,2,374,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,8,66,0,10,0,0
aVC,6.247369614512442,1,375,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,6.247482993197249,2,375,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,7,66,0,10,0,0
fCA,6.264897959183643,1,376,,,,,,,,,2,,,,,,,,,,,,0,1,8,171,4,66,0,10,0,0
fCB,6.264920634920604,1,376,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,4,66,0,10,0,0
aVC,6.264965986394527,1,376,,,,,,,,,2,,,,,,,,,,,,0,10,8,171,10,66,0,10,0,0
fCA,6.265034013605411,2,376,,,,,,,,,1,,,,,,,,,,,,64,2,8,171,7,66,0,10,0,0
fCB,6.265056689342372,2,376,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,7,66,0,10,0,0
aVC,6.265102040816295,2,376,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,13,66,0,10,0,0
wNC,6.265192743764141,0,376,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,6.265192743764141,1,376,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,10,66,0,10,0,0
wNC,6.265192743764141,2,376,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
mode,6.26532879818591,1,376,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,10,66,0,10,0,0
aVC,6.280884353741465,1,377,,,,,,,,,3,,,,,,,,,,,,0,10,0,169,8,66,0,10,0,0
aVC,6.280997732426272,2,377,,,,,,,,,1,,,,,,,,,,,,64,5,0,169,12,66,0,10,0,0
mode,6.281224489795886,1,377,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,8,66,0,10,0,0
aVC,6.297256235827633,2,378,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,11,66,0,10,0,0
aVC,6.3139682539682225,2,379,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,10,66,0,10,0,0
aVC,6.347505668934209,1,381,,,,,,,,,2,,,,,,,,,,,,0,10,0,171,7,66,0,10,0,0
aVC,6.347619047619016,2,381,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,9,66,0,10,0,0
aVC,6.363990929705183,2,382,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,8,66,0,10,0,0
aVC,6.380702947845772,2,383,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,7,66,0,10,0,0
fCA,6.399682539682506,1,384,,,,,,,,,2,,,,,,,,,,,,208,10,0,171,7,66,0,10,0,0
fCB,6.399727891156429,1,384,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,7,66,0,10,0,0
aVC,6.399773242630352,1,384,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,66,0,10,0,0
aVC,6.399909297052121,2,384,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,66,0,10,0,0
ePL,6.399999999999967,0,384,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,0,10,0,0
ePL,6.399999999999967,1,384,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,0,10,0,0
ePL,6.399999999999967,2,384,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,0,10,0,0
evM,6.4000453514738895,0,385,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,3,10,0,0
evM,6.4000453514738895,1,385,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,3,10,0,0
evM,6.4000453514738895,2,385,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,3,10,0,0
evS,6.4000907029478125,0,385,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,0,3,9,0,0
evS,6.4000907029478125,1,385,,,,,,,,,2,,,,,,,,,,,,208,3,0,171,18,0,3,9,0,0
evS,6.4000907029478125,2,385,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,3,9,0,0
mode,6.400226757369581,1,385,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,6.414331065759603,1,385,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,6.414353741496564,1,385,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,6.414489795918333,2,385,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,6.4310657596371525,1,386,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,6.431201814058921,2,386,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
fCB,6.447755102040779,1,387,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,6.447891156462548,2,387,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,10,0,3,9,0,0
mode,6.464421768707445,1,388,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,6.531405895691569,1,392,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
mode,6.531768707482953,1,392,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,6.547551020408123,2,393,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,9,0,3,9,0,0
mode,6.547551020408123,1,393,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,6.5640136054421365,2,394,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,6.580702947845765,2,395,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,7,0,3,9,0,0
mode,6.598299319727851,1,396,,,,,,,,,2,,,,,,,,,,,,0,8,0,175,9,0,3,9,0,0
mode,6.598299319727851,2,396,,,,,,,,,0,,,,,,,,,,,,64,5,0,175,7,0,3,9,0,0
aVC,6.614126984126944,2,397,,,,,,,,,0,,,,,,,,,,,,64,5,0,175,6,0,3,9,0,0
mode,6.614126984126944,1,397,,,,,,,,,0,,,,,,,,,,,,0,8,0,191,9,0,3,9,0,0
aVC,6.630589569160958,2,398,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,5,0,3,9,0,0
aVC,6.647278911564586,2,399,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,4,0,3,9,0,0
fCA,6.6650566893423635,1,400,,,,,,,,,0,,,,,,,,,,,,176,8,0,191,9,0,3,9,0,0
fCB,6.6650793650793245,1,400,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,9,0,3,9,0,0
aVC,6.6651247165532475,1,400,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,0,3,9,0,0
fCA,6.665192743764131,2,400,,,,,,,,,0,,,,,,,,,,,,160,5,0,191,4,0,3,9,0,0
fCB,6.665215419501092,2,400,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,4,0,3,9,0,0
aVC,6.665260770975015,2,400,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,0,3,9,0,0
ePL,6.665351473922861,0,400,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,3,9,0,0
ePL,6.665351473922861,1,400,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,3,9,0,0
ePL,6.665351473922861,2,400,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,66,3,9,0,0
evM,6.665396825396784,0,400,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,0,9,0,0
evM,6.665396825396784,1,400,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,0,9,0,0
evM,6.665396825396784,2,400,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,66,0,9,0,0
evS,6.665442176870707,0,400,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,66,0,10,0,0
evS,6.665442176870707,1,400,,,,,,,,,0,,,,,,,,,,,,176,1,0,191,18,66,0,10,0,0
evS,6.665442176870707,2,400,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,13,66,0,10,0,0
mode,6.665578231292476,1,400,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
mode,6.665578231292476,2,400,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,13,66,0,10,0,0
aVC,6.681201814058915,1,401,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,6.681337868480684,2,401,,,,,,,,,1,,,,,,,,,,,,160,2,0,185,12,66,0,10,0,0
wNC,6.681405895691568,0,401,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,6.681405895691568,1,401,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,6.681405895691568,2,401,,,,,,,,,1,,,,,,,,,,,,160,2,8,185,12,66,0,10,0,0
mode,6.681564625850298,1,401,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,6.697596371882044,1,402,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,6.697732426303813,2,402,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,11,66,0,10,0,0
aVC,6.714308390022634,1,403,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,6.714421768707441,2,403,,,,,,,,,1,,,,,,,,,,,,160,2,8,171,10,66,0,10,0,0
aVC,6.730952380952338,1,404,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,6.747641723355966,1,405,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,6.764308390022633,1,406,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,6.781020408163222,1,407,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,6.797981859410387,1,408,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
wNC,6.79818594104304,0,408,,,,,,,,,0,,,,,,,,,,,,0,0,0,171,0,66,0,10,0,0
wNC,6.79818594104304,1,408,,,,,,,,,2,,,,,,,,,,,,176,1,0,171,9,66,0,10,0,0
wNC,6.79818594104304,2,408,,,,,,,,,1,,,,,,,,,,,,160,2,0,171,10,66,0,10,0,0
aVC,6.814195011337825,2,409,,,,,,,,,1,,,,,,,,,,,,160,2,0,171,9,66,0,10,0,0
mode,6.814195011337825,1,409,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,9,66,0,10,0,0
aVC,6.830657596371839,2,410,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,8,66,0,10,0,0
aVC,6.847346938775467,2,411,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,7,66,0,10,0,0
mode,6.86426303854871,2,412,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,7,66,0,10,0,0
aVC,6.880725623582723,2,413,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,6,66,0,10,0,0
aVC,6.897414965986351,2,414,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,5,66,0,10,0,0
aVC,6.9141043083899785,2,415,,,,,,,,,0,,,,,,,,,,,,160,2,0,191,4,66,0,10,0,0
fCA,6.931882086167756,1,416,,,,,,,,,0,,,,,,,,,,,,208,1,0,191,9,66,0,10,0,0
fCB,6.931927437641679,1,416,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,9,66,0,10,0,0
aVC,6.931972789115602,1,416,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,66,0,10,0,0
fCA,6.932018140589525,2,416,,,,,,,,,0,,,,,,,,,,,,64,2,0,191,4,66,0,10,0,0
fCB,6.932040816326486,2,416,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,4,66,0,10,0,0
aVC,6.932086167800409,2,416,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,66,0,10,0,0
ePL,6.932199546485216,0,416,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,0,10,0,0
ePL,6.932199546485216,1,416,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,0,10,0,0
ePL,6.932199546485216,2,416,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,0,0,10,0,0
evM,6.932244897959139,0,416,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,3,10,0,0
evM,6.932244897959139,1,416,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,3,10,0,0
evM,6.932244897959139,2,416,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,0,3,10,0,0
evS,6.932290249433062,0,416,,,,,,,,,0,,,,,,,,,,,,0,0,0,191,0,0,3,9,0,0
evS,6.932290249433062,1,416,,,,,,,,,0,,,,,,,,,,,,208,3,0,191,18,0,3,9,0,0
evS,6.932290249433062,2,416,,,,,,,,,0,,,,,,,,,,,,64,5,0,191,13,0,3,9,0,0
mode,6.932403628117869,1,416,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
